fidu,Field,NI,ND,NM,NL,NT,CI,CD,CM,CL,CT,EI,ED,EM,EL,ET,ECe18,ECa18,ECeg18,CRI,CRD,CRM,CRL,CRT,CCI,CCD,CCM,CCL,CCT
425,Muth2,0.181105703,0.949256212,3.153191208,1.619093596,5.902646719,0.729849756,1.646280348,3.488743544,3.36204964,9.226923288,1.504512551,15.39225511,15.52197784,3.160075608,35.57882111,2.921990871,0.767531357,3.033671379,0.814633477,0.478374324,0.393063808,0.557635782,0.494206485,0.382111591,0.161583634,0.49421984,0.429207461,0.376019507
426,Muth2,0.187435418,0.939106702,3.075931489,1.603394255,5.805867864,0.731915772,1.653086483,3.498513996,3.325783492,9.209299743,1.877261644,16.24809107,15.92309658,3.214665179,37.26311448,3.651813984,0.945209656,2.55217433,0.768708169,0.449371036,0.377379371,0.549994043,0.470262334,0.22902723,0.114966236,0.481149476,0.419347153,0.346480411
427,Muth2,0.21550791,0.993471086,2.974795341,1.619478673,5.80325301,0.729985416,1.615973294,3.5079782,3.334167421,9.188104331,3.251967439,19.09059774,20.43602484,3.905081635,46.68367165,2.5080266,0.68897438,2.5080266,0.599334751,0.353041781,0.200916067,0.45334587,0.336338371,-0.335550829,0,0.334096723,0.294639832,0.18126291
428,Muth2,0.186893731,1.01347962,3.222186387,1.622655661,6.045215399,0.73002547,1.63297981,3.502629041,3.347948551,9.213582872,2.082789305,17.61938994,18.56081139,3.639804641,41.90279528,2.682883501,0.666235733,2.682883501,0.743385716,0.402899307,0.274240158,0.490480757,0.40430398,0.144619054,0.040271566,0.395200131,0.342555815,0.265109803
429,Muth2,0.176125661,0.954173863,3.185080648,1.641522466,5.956902638,0.720993578,1.635377168,3.518946171,3.325945795,9.201262712,1.45590726,16.31972086,17.32214253,3.415529978,38.51330062,2.849542141,0.734898682,2.849542141,0.820621991,0.446943585,0.322674254,0.521875919,0.452489512,0.402073303,0.111064561,0.435561878,0.383065702,0.324554677
430,Muth2,0.166364923,0.907035917,3.182768165,1.60630092,5.862469925,0.715983212,1.632748246,3.512773872,3.334453524,9.195958854,1.160124793,15.81518454,17.48292626,3.36751505,37.82575065,3.211942196,0.829258499,1.983854175,0.85706447,0.464041736,0.316387331,0.528597304,0.462263819,0.523548234,0.138546661,0.430322776,0.391738457,0.336612912
431,Muth2,0.172821879,0.94885841,3.18119961,1.591036975,5.893916874,0.726035595,1.642095089,3.524228514,3.324103654,9.216462852,1.145023246,15.77059534,17.07645405,3.319241086,37.31131372,2.847352505,0.786582031,2.949072123,0.858925087,0.465552813,0.332281098,0.535354951,0.469577127,0.52975029,0.140975436,0.443567582,0.400458001,0.345635094
432,Muth2,0.178156152,0.963564426,3.137051224,1.626685678,5.90545748,0.726319075,1.644910753,3.514429152,3.315905273,9.201564253,1.201382221,15.57430494,16.4373073,3.155236334,36.3682308,3.118891239,0.81124939,2.013155699,0.851981265,0.472204866,0.357272842,0.55831321,0.482984126,0.506604217,0.151667377,0.464394035,0.430081561,0.362174859
433,Muth2,0.177018002,0.935128391,3.099043131,1.530650644,5.741840168,0.729052901,1.644620538,3.49979633,3.302727639,9.176197408,1.209447886,15.48781064,15.83460952,2.978488242,35.51035628,3.796625853,0.997010574,2.682092428,0.850987518,0.475136058,0.380839368,0.583055349,0.495179791,0.503291728,0.156378723,0.484032807,0.462006902,0.377220241
434,Muth2,0.181210697,0.935041547,3.027879775,1.450050682,5.594182701,0.73281461,1.651114762,3.488126696,3.295199871,9.167255939,1.524986078,16.45615612,16.11225062,3.153155637,37.24654846,4.677204132,1.192485886,3.493105173,0.812110995,0.442319953,0.369983121,0.558604477,0.470497839,0.373703317,0.10363293,0.474985934,0.430457389,0.346770946
435,Muth2,0.216165021,0.947371006,2.995708346,1.601681321,5.760925694,0.728634298,1.613591373,3.478861153,3.273095131,9.094181955,3.019930871,19.20095462,20.98124829,4.184723797,47.38685758,2.644665241,0.770648193,2.652112246,0.627923287,0.349301914,0.179596887,0.414200071,0.326341781,-0.240255708,0,0.316330739,0.244129123,0.168930453
436,Muth2,0.192756042,1.012513578,3.186225831,1.636638805,6.028134256,0.734746099,1.645262659,3.515853583,3.339873372,9.235735713,2.036019483,18.51122732,19.65871765,4.046889917,44.25285438,2.494287968,0.655822067,2.494287968,0.749148087,0.372675973,0.231310123,0.433494791,0.370895211,0.163826957,0,0.359425103,0.269025537,0.223894524
437,Muth2,0.184172958,0.995396525,3.198724686,1.613740146,5.992034315,0.735783339,1.64424932,3.518233299,3.302283169,9.200549127,1.557319252,17.51361635,18.77578588,3.806006167,41.65272765,2.720172405,0.706421356,2.720172405,0.808127321,0.406483852,0.265834283,0.467214982,0.407858977,0.360424402,0.046033055,0.388195236,0.31253546,0.269495483
438,Muth2,0.174803153,0.940340191,3.200501978,1.593884603,5.909529925,0.727255106,1.641076624,3.522622048,3.321517647,9.212471425,1.121203394,16.67851998,18.02815662,3.483611878,39.31149186,3.135751486,0.809292908,2.687199831,0.86185986,0.4347843,0.295067881,0.512345452,0.441142314,0.539532867,0.091520767,0.412556568,0.370768325,0.310556019
439,Muth2,0.180482075,0.969418674,3.211186767,1.592419282,5.953506798,0.730199933,1.651945173,3.508321523,3.332051813,9.222518442,0.932271724,16.15382229,17.24562727,3.227274415,37.5589957,3.27294445,0.82707634,2.303898335,0.88513757,0.452565696,0.325666133,0.548228935,0.466056045,0.617125233,0.120101058,0.438055111,0.417069594,0.341291253
440,Muth2,0.184251964,0.986613005,3.170553803,1.513342514,5.854761286,0.732269824,1.655686557,3.507562102,3.331310391,9.226828874,0.972963917,16.08159836,16.58448029,3.145316839,36.78435941,3.633314133,0.941358261,2.530529261,0.880124006,0.455013281,0.351518123,0.559701794,0.477068383,0.600413353,0.124035097,0.459598436,0.431873282,0.354876806
441,Muth2,0.182097584,0.944016397,3.059152364,1.374759794,5.560026139,0.738279581,1.653417706,3.49235928,3.309990584,9.194047151,1.041550391,16.0512043,16.42823961,3.244877732,36.76587204,4.739776611,1.263838425,3.550734282,0.87167367,0.4560433,0.357627404,0.545764729,0.477331202,0.572245567,0.125690662,0.464689504,0.413889973,0.355201037
442,Muth2,0.199848309,0.926809609,2.992827118,1.487880647,5.607365683,0.743364453,1.657089174,3.519543886,3.28553021,9.205527723,1.433081273,16.85665518,17.30204312,3.654443365,39.24622294,5.853000164,1.382380676,4.576013088,0.823434313,0.428747504,0.323460175,0.48843155,0.442070186,0.41144771,0.08181774,0.436216813,0.339911678,0.311700704
528,Muth2,0.276202232,1.014225781,2.920504273,1.582768828,5.793701114,0.753729582,1.652840138,3.500270367,3.294627905,9.201467992,2.862473983,19.06475722,19.77118234,4.100258616,45.79867216,2.860592127,0.788445435,2.915828228,0.647323083,0.353917486,0.226912559,0.426023957,0.348919648,-0.175589723,0,0.355760466,0.25938575,0.19678401
529,Muth2,0.259166658,1.150662184,3.217691243,1.616826385,6.24434647,0.756141067,1.690995812,3.516631424,3.326699495,9.290467798,2.277793638,19.37048695,19.48297648,4.170762367,45.30201943,2.847201824,0.728040009,2.847201824,0.719359812,0.343556661,0.238181907,0.416154466,0.355980133,0.064532705,0,0.365151589,0.246650924,0.205494293
530,Muth2,0.253521115,1.14182669,3.211139262,1.617035568,6.223522635,0.751923144,1.674995006,3.541367293,3.319098711,9.287384154,1.943808493,19.24471638,19.49147248,4.06133981,44.74133717,2.893860102,0.765063858,2.977274418,0.760509129,0.347818879,0.237849699,0.431472018,0.363950871,0.201697098,0,0.364874749,0.266415508,0.215327525
531,Muth2,0.235941321,1.111304343,3.241525351,1.701886236,6.290657251,0.742735028,1.663100899,3.55850017,3.33103609,9.295372187,1.652699159,18.73405244,19.29733958,3.898071755,43.58216293,3.18300724,0.850272903,2.121803045,0.796375846,0.365124688,0.245440631,0.45432715,0.380429854,0.321252819,0,0.371200526,0.295906001,0.235657094
532,Muth2,0.239476338,1.080646843,3.237051189,1.700517268,6.257691638,0.749980032,1.668497205,3.542987108,3.320855678,9.282320023,1.379140128,17.95897103,18.19739273,3.559730168,41.09523405,3.461397409,0.902330933,2.373347282,0.830080241,0.391391298,0.288450457,0.501690008,0.415784384,0.433600804,0.021774579,0.407042047,0.357019365,0.279272792
533,Muth2,0.246680081,1.056173206,3.193107606,1.614481717,6.11044261,0.755256653,1.675597369,3.508568882,3.311102986,9.25052589,1.198705643,17.17094703,16.63566848,3.286982153,38.29230331,4.259021759,1.027665787,3.107959509,0.852311038,0.418096518,0.349516577,0.539870728,0.455631241,0.507703461,0.064698258,0.457930481,0.406284811,0.328430523
534,Muth2,0.265469074,1.035066754,3.166934968,1.468242437,5.935713233,0.755499125,1.669980943,3.52114433,3.298882366,9.245506764,1.141654124,17.0186893,16.12973587,3.307598303,37.59767759,4.099089146,1.131146393,2.960660934,0.859340186,0.423256356,0.369299417,0.53698477,0.465506138,0.531133955,0.072991739,0.474416181,0.402560993,0.340612851
535,Muth2,0.285287678,1.02494368,3.069339752,1.520103231,5.899674341,0.760817051,1.658145427,3.519412398,3.294511856,9.232886732,1.576384863,17.78189363,17.68015202,3.696986772,40.73541728,3.949128866,1.094918289,2.822547674,0.805778303,0.397392246,0.308675463,0.482476098,0.42089959,0.352594345,0.031419988,0.423896219,0.332227223,0.28558325
536,Muth2,0.359466225,1.071409881,2.970024169,1.566340208,5.967240483,0.771669924,1.667745709,3.518231451,3.298072159,9.255719243,3.146942096,20.50684622,20.96710309,4.629231239,49.25012264,3.192593813,0.82026947,1.988835573,0.612274612,0.305046763,0.180149989,0.351975551,0.299853343,-0.292417961,0,0.316791657,0.163839421,0.136252556
537,Muth2,0.323690563,1.211014599,3.259374738,1.662429601,6.456509501,0.770159066,1.692812621,3.551350415,3.361171842,9.375493944,2.765033846,20.9454281,20.32210912,4.450376516,48.48294758,3.073343515,0.798395309,2.295824289,0.659328393,0.290183731,0.205370369,0.377012588,0.310759612,-0.135572024,0,0.337808641,0.196145275,0.149707253
538,Muth2,0.316395223,1.19036448,3.264727474,1.665097148,6.436584325,0.770712852,1.689375996,3.539928974,3.334349096,9.334366918,2.273363422,20.09602264,19.57004599,4.199024997,46.13845705,2.786911249,0.76217453,2.786911249,0.719905645,0.318969097,0.234777339,0.412198112,0.344089218,0.066352151,0,0.362314449,0.241545951,0.190824871
539,Muth2,0.300386757,1.198285907,3.255230486,1.697805315,6.451708465,0.771608472,1.679930806,3.567183078,3.312042534,9.33076489,2.179965371,20.28282022,20.06249492,4.190731263,46.71601177,3.194258928,0.832169952,2.045803547,0.731412942,0.312638744,0.215521733,0.413359113,0.335878619,0.104709806,0,0.346268111,0.243044017,0.18069573
540,Muth2,0.315595925,1.167567134,3.28736496,1.735241458,6.505769477,0.775943816,1.675499141,3.507639766,3.343835115,9.302917838,2.032356763,19.82704278,19.47074765,3.968522536,45.29866973,3.423378229,0.939071045,2.338331461,0.74959936,0.328084513,0.238660076,0.444465075,0.356027753,0.1653312,0,0.365550063,0.283180742,0.20555304
541,Muth2,0.305231303,1.131007641,3.243586005,1.681235895,6.361060844,0.767562151,1.66838783,3.528750062,3.344778657,9.3094787,1.587834889,18.46327613,17.1411115,3.54660119,40.7388237,3.985153913,1.030311966,2.855726719,0.80436758,0.374300983,0.32975288,0.503527872,0.420851164,0.347891932,0,0.441460734,0.359390803,0.285523508
542,Muth2,0.279845953,1.120903879,3.221249641,1.554618418,6.176617891,0.763243377,1.677030087,3.531492234,3.34475559,9.316521288,1.325287022,17.81469853,15.84134433,3.371719514,38.35304939,3.617339134,0.986471939,2.516969442,0.836715323,0.396280526,0.380576026,0.528008741,0.454767666,0.455717742,0.029633105,0.483813355,0.390979021,0.327365159
543,Muth2,0.287317395,1.122079909,3.161482752,1.492897093,6.063777149,0.766504705,1.672733783,3.54984194,3.320308387,9.309388815,1.802054351,18.72072836,17.81166817,3.675879626,42.0103305,3.245495319,0.87702446,2.47307229,0.777974236,0.365576226,0.303532954,0.485430788,0.402775245,0.25991412,0,0.419610795,0.336039727,0.263223853
544,Muth2,0.359368324,1.127603412,2.937950373,1.542228013,5.967150122,0.771117628,1.694587588,3.512088656,3.277008117,9.254801989,3.185971001,20.94378203,21.32294438,4.592411241,50.04510865,2.88544631,0.786613007,2.88544631,0.607465976,0.290239515,0.166235978,0.35712981,0.288551711,-0.308446746,0,0.305196649,0.170490078,0.12231011
545,Muth2,0.318031341,1.241858393,3.298405946,1.684774309,6.543069989,0.768415689,1.706169784,3.544629157,3.348671555,9.367886185,3.020806845,21.90202296,21.36863943,4.427363607,50.71883284,3.094432354,0.825637054,2.053202868,0.627815361,0.257765841,0.164449223,0.380234057,0.278973953,-0.240615462,0,0.303707686,0.20030201,0.110494352
546,Muth2,0.320147783,1.211930782,3.281952262,1.741173296,6.555204123,0.773786664,1.689561248,3.538640975,3.329930961,9.331919848,2.213156129,20.1550456,18.94830876,3.804605744,45.12111623,3.215675116,0.84893959,2.147036791,0.727323607,0.316968878,0.25908834,0.467411021,0.358551878,0.09107869,0,0.382573617,0.312788414,0.208666969
547,Muth2,0.304704368,1.192430944,3.267509579,1.692630946,6.457275837,0.76919353,1.681468964,3.559016943,3.358765722,9.368445159,1.89358349,19.54852511,18.11699677,3.572773682,43.13187905,3.411529303,0.891163864,2.274449587,0.766697203,0.337523154,0.291594077,0.499864108,0.386831153,0.222324009,0,0.409661731,0.354663365,0.243554162
548,Muth2,0.302426338,1.171303511,3.282966555,1.684451043,6.441147447,0.769099414,1.677640855,3.508986295,3.32999146,9.285718024,1.954867803,19.6413929,18.58840957,3.719937773,43.90460805,3.667999983,0.967273102,2.563627958,0.759146545,0.334375972,0.273161021,0.479263294,0.375845929,0.197155148,0,0.394300851,0.32808167,0.23000206
549,Muth2,0.293839872,1.124960392,3.246688068,1.595202833,6.260691165,0.763654828,1.673947692,3.530635894,3.332798065,9.301036479,1.615894972,18.50045512,17.31191362,3.570693801,40.99895751,3.816870689,0.974393539,2.700737953,0.80091038,0.37304103,0.323074222,0.50015526,0.417153065,0.336367934,0,0.435895185,0.355039046,0.280961288
550,Muth2,0.269943953,1.148034721,3.233838259,1.508874371,6.160691304,0.758175611,1.687964916,3.528193831,3.290471255,9.264805613,1.354203913,17.73039363,15.7323985,3.246995019,38.06399106,3.467630863,0.90912529,2.379087925,0.833152558,0.399137521,0.384835996,0.54546834,0.45887696,0.443841861,0.034225194,0.48736333,0.413507536,0.332434657
551,Muth2,0.25151515,1.181551128,3.187573493,1.432996869,6.05363664,0.74990052,1.688682378,3.534985304,3.299716771,9.273284973,1.680676595,18.21574851,16.95140526,3.21251735,40.06034772,3.001554489,0.815787201,2.845590353,0.792928829,0.382689407,0.337170723,0.550294708,0.430496474,0.309762763,0.007787906,0.447642269,0.419735107,0.297422603
552,Muth2,0.311615944,1.129565418,2.940051853,1.444330037,5.825563252,0.758013129,1.70020938,3.497180283,3.243923545,9.199326337,2.36504799,18.59717746,17.23634284,3.221103538,41.41967182,2.831143856,0.754437408,2.831143856,0.708609462,0.369763223,0.32602917,0.549092768,0.411172131,0.028698207,0,0.438357642,0.418184216,0.27358281
553,Muth2,0.287310988,1.215041816,3.212031485,1.525693924,6.240078213,0.764452994,1.705832302,3.553107023,3.337646723,9.361039042,2.702331643,21.17581831,20.22461859,3.775656151,47.87842469,2.958078623,0.782795563,2.958078623,0.667053745,0.282376074,0.209182417,0.471463539,0.319353594,-0.10982085,0,0.340985348,0.318017469,0.160309361
554,Muth2,0.261090279,1.209621071,3.238024354,1.57203126,6.280766964,0.755408943,1.692572058,3.50841713,3.326079429,9.28247756,2.381958234,20.68731923,19.51514417,3.750629955,46.33505159,3.15254426,0.824589767,2.046747208,0.706526001,0.298930742,0.236924095,0.474966839,0.341294403,0.021753337,0,0.364103412,0.322537857,0.187377
555,Muth2,0.272125363,1.188562304,3.230309903,1.597454936,6.288452506,0.757026672,1.682008743,3.537122428,3.316941262,9.293099105,1.870833124,19.17870695,17.58582464,3.369332307,42.00469701,3.219466686,0.829213562,2.102765322,0.769500208,0.350055862,0.312363827,0.528342915,0.402855331,0.231667359,0,0.426969856,0.391410213,0.263322653
556,Muth2,0.26189959,1.163076789,3.215441823,1.582650304,6.223068506,0.756305575,1.684787571,3.549270631,3.282311797,9.272675574,1.639070003,18.50294406,16.84789426,3.287178828,40.27708715,3.059250593,0.842609787,2.891216993,0.798055053,0.372956683,0.341218182,0.539843197,0.427415276,0.326850178,0,0.451015151,0.406249286,0.293621432
557,Muth2,0.273931623,1.093271404,3.190308153,1.513043732,6.070554912,0.762496233,1.676359594,3.546805144,3.320189178,9.305850149,1.487016341,17.79416656,16.5293602,3.222580763,39.03312387,3.878080606,0.941658173,2.757112265,0.816789134,0.396976331,0.353673414,0.548885978,0.445099632,0.389297112,0.030751481,0.461394512,0.417917391,0.31543803
558,Muth2,0.256863177,1.112138093,3.200008332,1.476086169,6.045095771,0.755275369,1.681339741,3.502085924,3.268208742,9.206909776,1.440662485,17.71060385,15.92831075,3.066101102,38.14567818,3.948359966,0.984026718,2.821839571,0.822500254,0.399808174,0.377175488,0.570790834,0.457715685,0.408334181,0.035303143,0.480979574,0.446181722,0.331002031
559,Muth2,0.223062769,1.137485146,3.144433914,1.359899223,5.864881052,0.750943244,1.688158035,3.511305809,3.30436933,9.254776418,1.496338471,17.70686934,16.36341488,2.911764227,38.47838692,3.366565466,0.908235016,2.286006689,0.815640582,0.399934732,0.360162164,0.592395732,0.452985851,0.385468605,0.035506562,0.466801803,0.474059009,0.325166993
560,Muth2,0.584263682,0.922680825,2.587338746,2.225750685,6.320033938,0.83727169,1.651668609,3.383687973,3.415754438,9.28838271,4.579415207,20.22379828,19.70009639,4.677311805,49.18062168,1.60940516,0.537397804,1.60940516,0.435783855,0.314638929,0.229692143,0.345244977,0.300841379,-0.880720485,0,0.358076786,0.155154809,0.137471462
561,Muth2,0.515386045,0.962817073,2.787159682,2.385277837,6.650640637,0.848353207,1.669841885,3.405496537,3.439870537,9.363562166,4.306815572,20.95548152,20.5610528,4.875695216,50.69904511,1.894311428,0.598473587,1.894311428,0.469370046,0.289843033,0.196027258,0.31747421,0.279255258,-0.768766514,0,0.330022715,0.119321562,0.110841389
562,Muth2,0.49387756,0.976799727,2.834267497,2.379806221,6.684751005,0.861021876,1.656057954,3.43565154,3.443467916,9.396199286,3.590680948,19.05602509,17.80092279,4.355273473,44.8029023,1.901116252,0.645810165,1.901116252,0.557602866,0.354213408,0.303953117,0.390325618,0.363075652,-0.474657114,0,0.419960931,0.213323379,0.214247797
563,Muth2,0.529070914,1.016811788,2.894150138,2.311762691,6.751795531,0.855262816,1.667240977,3.426808417,3.440280736,9.389592946,2.929686625,17.70007481,15.86439062,4.061871573,40.55602363,1.849435925,0.63655735,1.849435925,0.639042013,0.400164991,0.379674876,0.431397579,0.423449875,-0.20319329,0.03587666,0.483062396,0.266319457,0.288729451
564,Muth2,0.563629508,1.022595555,2.882392764,2.276741743,6.74535957,0.844285667,1.690211415,3.446904123,3.442990005,9.42439121,2.412457894,16.89488594,14.64033666,3.873151443,37.82083193,1.713908195,0.605995369,1.713908195,0.702768229,0.427451908,0.427537504,0.457815628,0.462333744,0.009227429,0.07973531,0.52294792,0.300407263,0.336699176
565,Muth2,0.529100537,0.999274314,2.85419029,2.272800386,6.655365527,0.848825455,1.697877705,3.468836963,3.433422029,9.448962152,2.121479813,16.18025528,13.71229451,3.609143437,35.62317304,1.769349217,0.619424553,1.769349217,0.738618774,0.451669912,0.463825558,0.494772876,0.493575972,0.128729246,0.118661253,0.553187965,0.348094033,0.375241664
566,Muth2,0.464007974,1.004831165,2.892663658,2.310230494,6.671733291,0.855973244,1.682603359,3.447195768,3.427370668,9.413143039,2.02490326,15.26880108,12.56230518,3.262554529,33.11856405,1.954831243,0.70787384,1.954831243,0.750517684,0.482558038,0.50879213,0.543290237,0.529181845,0.16839228,0.168308177,0.590660108,0.41069708,0.419167435
567,Muth2,0.463079095,0.995192886,2.877356529,2.22233969,6.5579682,0.848415554,1.669801116,3.435674429,3.392482758,9.346373857,2.187717849,15.11708147,12.80122451,3.190913892,33.29693772,2.14317894,0.841372604,2.14317894,0.730457782,0.48769964,0.499449971,0.553318875,0.52664606,0.10152594,0.176572346,0.582874976,0.423637258,0.416039122
568,Muth3,0.261081904,1.260079712,3.328166783,1.505357325,6.354685724,0.755473852,1.684198677,3.603270232,3.369614184,9.412556945,2.68484695,21.57278083,20.44767001,3.826771501,48.5320693,3.419418573,0.853055038,2.26726222,0.669207982,0.268923475,0.200460721,0.46430814,0.310061291,-0.10264006,0,0.333717267,0.308784697,0.148845758
569,Muth3,0.288814694,1.25683695,3.312797666,1.530910775,6.389360085,0.751889288,1.686652064,3.599138617,3.349500597,9.387180566,2.683853389,18.06779814,15.42395356,2.941521208,39.11712629,3.915118694,0.956442108,2.79122448,0.669330396,0.387703274,0.396896727,0.588230192,0.443905442,-0.102232014,0.015846765,0.497413939,0.468684118,0.313964797
570,Muth3,0.272384554,1.24451822,3.311868131,1.577320158,6.406091063,0.756320596,1.681360781,3.599638522,3.366608203,9.403928102,2.874853985,17.52606237,14.17447756,2.559655539,37.13504945,4.264350891,0.878729324,3.07191968,0.64579778,0.406062071,0.445753401,0.641685782,0.472082924,-0.180674068,0.04535512,0.538127834,0.537659074,0.348726412
571,Muth3,0.337068826,1.232050746,3.227717876,1.68340078,6.480238228,0.800894439,1.721069932,3.595620454,3.423052907,9.540637732,2.583469177,20.04442839,18.85849064,4.426188749,45.91257696,2.502356291,0.713950958,2.502356291,0.681698436,0.320717567,0.262600384,0.38039852,0.347300361,-0.061005212,0,0.38550032,0.20051422,0.19478635
